,count,word,neighbourhood
5170,1,roofdeck,North Center
5171,1,full,North Center
5172,1,adorable,North Center
5173,1,darling,North Center
5174,1,warm,North Center
5175,1,brownstone,North Center
5176,1,three,North Center
5177,1,dwelling,North Center
5178,1,top,North Center
5179,1,brand,North Center
5180,1,residential,North Center
5181,1,offered,North Center
5182,1,lovely,North Center
5183,1,ive,North Center
5184,1,hamlin,North Center
5185,1,treelined,North Center
5186,1,sh,North Center
5187,1,area,North Center
5188,1,guest,North Center
5189,1,qualities,North Center
5190,1,lounge,North Center
5191,1,classic,North Center
5192,1,apa,North Center
5193,1,wit,North Center
5194,1,welcome,North Center
5195,1,feel,North Center
5196,1,family,North Center
5197,1,northside,North Center
5198,5,pullman,Pullman
5199,4,historic,Pullman
5200,3,art,Pullman
5201,2,house,Pullman
5202,2,private,Pullman
5203,2,bedroom,Pullman
5204,2,charming,Pullman
5205,2,studio,Pullman
5206,2,getaway,Pullman
5207,1,fl,Pullman
5208,1,create,Pullman
5209,1,row,Pullman
5210,2,nice,Brighton Park
5211,2,cozy,Brighton Park
5212,1,baby,Brighton Park
5213,1,share,Brighton Park
5214,1,lucy,Brighton Park
5215,1,private,Brighton Park
5216,3,apt,Mckinley Park
5217,3,chicago,Mckinley Park
5218,2,overlooking,Mckinley Park
5219,2,nice,Mckinley Park
5220,2,small,Mckinley Park
5221,1,bdr,Mckinley Park
5222,1,positive,Mckinley Park
5223,1,loop,Mckinley Park
5224,1,vintage,Mckinley Park
5225,1,mckinl,Mckinley Park
5226,13,apartment,Bridgeport
5227,10,space,Bridgeport
5228,9,bridgeport,Bridgeport
5229,8,chicago,Bridgeport
5230,8,cozy,Bridgeport
5231,7,bedroom,Bridgeport
5232,7,apt,Bridgeport
5233,6,near,Bridgeport
5234,6,close,Bridgeport
5235,6,downtown,Bridgeport
5236,5,comfortable,Bridgeport
5237,5,loft,Bridgeport
5238,5,quiet,Bridgeport
5239,5,bed,Bridgeport
5240,5,urban,Bridgeport
5241,5,private,Bridgeport
5242,5,sunny,Bridgeport
5243,4,modern,Bridgeport
5244,4,amazing,Bridgeport
5245,4,gem,Bridgeport
5246,4,sox,Bridgeport
5247,3,remodeled,Bridgeport
5248,3,unit,Bridgeport
5249,3,available,Bridgeport
5250,3,location,Bridgeport
5251,3,incredible,Bridgeport
5252,3,border,Bridgeport
5253,3,hidden,Bridgeport
5254,3,creative,Bridgeport
5255,3,minutes,Bridgeport
5256,3,place,Bridgeport
5257,3,vintage,Bridgeport
5258,3,updated,Bridgeport
5259,3,large,Bridgeport
5260,3,fun,Bridgeport
5261,3,home,Bridgeport
5262,3,floor,Bridgeport
5263,3,ft,Bridgeport
5264,3,sq,Bridgeport
5265,2,comfy,Bridgeport
5266,2,enjoy,Bridgeport
5267,2,friendly,Bridgeport
5268,2,nice,Bridgeport
5269,2,story,Bridgeport
5270,2,great,Bridgeport
5271,2,twin,Bridgeport
5272,2,spacious,Bridgeport
5273,2,vacation,Bridgeport
5274,2,suite,Bridgeport
5275,2,safe,Bridgeport
5276,2,medical,Bridgeport
5277,2,lovingly,Bridgeport
5278,2,halsted,Bridgeport
5279,2,furnished,Bridgeport
5280,2,entire,Bridgeport
5281,2,red,Bridgeport
5282,2,flexi,Bridgeport
5283,2,cosy,Bridgeport
5284,2,preparing,Bridgeport
5285,2,street,Bridgeport
5286,2,artsy,Bridgeport
5287,2,certif,Bridgeport
5288,2,renting,Bridgeport
5289,2,luxury,Bridgeport
5290,2,charming,Bridgeport
5291,2,townhouse,Bridgeport
5292,2,beautifully,Bridgeport
5293,2,line,Bridgeport
5294,2,living,Bridgeport
5295,2,beautiful,Bridgeport
5296,2,queen,Bridgeport
5297,2,value,Bridgeport
5298,2,getaway,Bridgeport
5299,2,park,Bridgeport
5300,2,clean,Bridgeport
5301,2,flat,Bridgeport
5302,2,rotation,Bridgeport
5303,2,rentals,Bridgeport
5304,1,retreat,Bridgeport
5305,1,designers,Bridgeport
5306,1,dt,Bridgeport
5307,1,rotationfriendly,Bridgeport
5308,1,heaven,Bridgeport
5309,1,chicagos,Bridgeport
5310,1,semi,Bridgeport
5311,1,two,Bridgeport
5312,1,fully,Bridgeport
5313,1,downtwn,Bridgeport
5314,1,right,Bridgeport
5315,1,stylish,Bridgeport
5316,1,small,Bridgeport
5317,1,upscale,Bridgeport
5318,1,mode,Bridgeport
5319,1,neighborhood,Bridgeport
5320,1,garage,Bridgeport
5321,1,parks,Bridgeport
5322,1,away,Bridgeport
5323,1,unique,Bridgeport
5324,1,beds,Bridgeport
5325,1,couch,Bridgeport
5326,1,hardwood,Bridgeport
5327,1,combination,Bridgeport
5328,1,come,Bridgeport
5329,1,located,Bridgeport
5330,2,downtown,New City
5331,2,apt,New City
5332,1,chicago,New City
5333,1,family,New City
5334,1,petlover,New City
5335,1,equitable,New City
5336,2,clean,West Elsdon
5337,1,accessibility,West Elsdon
5338,1,full,West Elsdon
5339,1,description,West Elsdon
5340,9,bed,Gage Park
5341,5,boulevard,Gage Park
5342,4,two,Gage Park
5343,4,twin,Gage Park
5344,4,cozy,Gage Park
5345,3,full,Gage Park
5346,3,sleeps,Gage Park
5347,3,bedroom,Gage Park
5348,3,sized,Gage Park
5349,2,shared,Gage Park
5350,2,thi,Gage Park
5351,2,beds,Gage Park
5352,2,private,Gage Park
5353,2,coed,Gage Park
5354,2,ro,Gage Park
5355,2,one,Gage Park
5356,3,minutes,West Lawn
5357,3,home,West Lawn
5358,3,spacious,West Lawn
5359,3,away,West Lawn
5360,3,singlefamily,West Lawn
5361,3,fr,West Lawn
5362,9,ad,West Englewood
5363,7,bed,West Englewood
5364,6,wifi,West Englewood
5365,6,daybed,West Englewood
5366,5,free,West Englewood
5367,5,sofa,West Englewood
5368,5,size,West Englewood
5369,5,air,West Englewood
5370,4,full,West Englewood
5371,3,mattress,West Englewood
5372,3,twin,West Englewood
5373,2,night,West Englewood
5374,2,wfree,West Englewood
5375,2,availability,West Englewood
5376,2,museum,West Englewood
5377,2,one,West Englewood
5378,2,wtwo,West Englewood
5379,2,trundle,West Englewood
5380,1,description,West Englewood
5381,1,booking,West Englewood
5382,1,need,West Englewood
5383,1,bedfree,West Englewood
5384,10,air,Englewood
5385,9,ad,Englewood
5386,6,mattress,Englewood
5387,6,wifi,Englewood
5388,5,free,Englewood
5389,5,twin,Englewood
5390,4,mattresss,Englewood
5391,4,bed,Englewood
5392,4,size,Englewood
5393,2,daybed,Englewood
5394,1,full,Englewood
5395,1,private,Englewood
5396,1,wfree,Englewood
5397,1,shared,Englewood
5398,1,sofa,Englewood
5399,1,month,Englewood
5400,1,airport,Englewood
5401,1,availability,Englewood
5402,2,redstone,Auburn Gresham
5403,2,chicago,Auburn Gresham
5404,2,vintage,Auburn Gresham
5405,2,stay,Auburn Gresham
5406,1,bedroom,Auburn Gresham
5407,1,description,Auburn Gresham
5408,6,home,Beverly
5409,5,historic,Beverly
5410,5,chicago,Beverly
5411,4,area,Beverly
5412,4,quiet,Beverly
5413,2,available,Beverly
5414,2,charming,Beverly
5415,2,twin,Beverly
5416,2,metra,Beverly
5417,2,beds,Beverly
5418,1,house,Beverly
5419,1,city,Beverly
5420,1,living,Beverly
5421,1,chicagos,Beverly
5422,3,farmhouse,Morgan Park
5423,2,stay,Morgan Park
5424,2,suite,Morgan Park
5425,2,cabin,Morgan Park
5426,2,home,Morgan Park
5427,1,hillsmorgan,Morgan Park
5428,1,upstairs,Morgan Park
5429,1,lovely,Morgan Park
5430,1,rambling,Morgan Park
5431,1,house,Morgan Park
5432,2,home,Edison Park
5433,2,family,Edison Park
