city,name,latitude,longitude,url
NY,Empire State Building,40.7484445,-73.9878531,http://www.esbnyc.com/sites/default/files/styles/timely_content_image_large__885x590_/public/blue_0.jpeg?itok=baxEAz-G
NY,Central Park,40.7828687,-73.9675438,https://www.graymalin.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/e/central-park_3.jpg
NY,Broadway and Shubert Alley,40.7578293,-73.9893653,http://cdn.c.photoshelter.com/img-get2/I00008qln5IXOUww/fit=1000x750/NYC-Shubert-Alley-001-Final.jpg
NY,Metropolitan Museum of Art,40.7794406,-73.9654327,http://schenectadyhistorical.org/admin/wp-content/uploads/2016/09/metropolitan-museum-of-art-754843_960_720.jpg
NY,Brooklyn Bridge,40.7060895,-73.999053,http://c4.nrostatic.com/sites/default/files/styles/original_image_with_cropping/public/uploaded/pic_giant_052915_SM_Brooklyn-Bridge-DT.jpg?itok=-MTToI9Z
