city,name,latitude,longitude,url
Seattle,Pike Place Market,47.6097271,-122.3465704,http://mustseeplaces.eu/wp-content/uploads/2016/02/pike-place-market-seattle-washington-usa.jpg
Seattle,Space Needle,47.6205099,-122.3514661,http://s3.amazonaws.com/trippy-media/4ec40d4ce4b08ef2594586c1_pm9.jpg
Seattle,Washington State Ferries,47.6205411,-122.366787,http://articles.maritimepropulsion.com/image.axd?picture=%2F2013%2F02%2FKaleetan_1927.jpg
Seattle,Museum of History & Industry,47.6276212,-122.3387694,http://dazzlingplaces.com/Images/Seattle/MohaiNew/Exterior/3JAN_1950.jpg
Seattle,Downtown waterfront,47.6089106,-122.3469979,http://images.fineartamerica.com/images-medium-5/downtown-skyline-and-waterfront-seattle-andrew-buchananslp.jpg
