city,name,latitude,longitude,url
chicago,Shedd Aquarium,41.8675766,-87.6162267,http://media.nbcchicago.com/images/1200*675/shedd+aquarium+building.jpg
chicago,Art Institute of Chicago,41.8795885,-87.625902,https://pursuitist.com/wp-content/uploads/2014/09/Art-Institute-of-Chicago-Named-The-World%E2%80%99s-Best-Museum.jpg
chicago,Adler Planetarium,41.866337,-87.6089716,https://assets.dnainfo.com/generated/chicago_photo/2014/09/adler-planetarium-1411484428.jpg/extralarge.jpg
chicago,Guaranteed Rate Field,41.8308761,-87.635195,http://www.csnchicago.com/sites/csnchicago/files/2016/11/01/8-24_guaranteed_rate_field.jpg
chicago,University of Chicago - Harper Memorial Library,41.787456,-87.599611,https://c1.staticflickr.com/6/5109/5674106969_b3c2193e64_b.jpg
